JID,Year,Injury,Drunk,Medical_Fee,Care_Fee,Work_Loss,Fault_Ratio,Verdict_Total,Mental_Damage,Injury_Level,Court_KMEV,Court_KSEV,Court_NHEV,Court_PCEV,Court_SCDV,Court_SJEV,Court_SLEV,Court_TNEV,Court_TYEV,Court_臺灣南投地方法院,Court_臺灣嘉義地方法院,Court_臺灣基隆地方法院,Court_臺灣士林地方法院,Court_臺灣宜蘭地方法院,Court_臺灣屏東地方法院,Court_臺灣彰化地方法院,Court_臺灣新北地方法院,Court_臺灣新竹地方法院,Court_臺灣桃園地方法院,Court_臺灣橋頭地方法院,Court_臺灣澎湖地方法院,Court_臺灣臺中地方法院,Court_臺灣臺北地方法院,Court_臺灣臺南地方法院,Court_臺灣臺東地方法院,Court_臺灣花蓮地方法院,Court_臺灣苗栗地方法院,Court_臺灣雲林地方法院,Court_臺灣高等法院,Court_臺灣高雄地方法院,Medical_Fee_log,Care_Fee_log,Work_Loss_log,Mental_Damage_log
"PCEV,112,板簡,1198,20240329,2",112,傷害,0,71623,0,0,0.0,71623,65000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.179185492313993,0.0,0.0,11.082157933374816
"PCEV,112,板簡,1248,20230928,2",112,傷害,0,18745,97500,70233,0.0,272478,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.838735675306431,11.487617913343598,11.159587803248082,11.289794413577894
"PCEV,112,板簡,1257,20230809,1",112,傷害,0,109490,0,0,0.0,29232,110000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.603597633079941,0.0,0.0,11.608244735642321
"PCEV,112,板簡,1325,20231212,1",112,傷害,0,0,0,0,0.0,0,10000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.210440366976517
"PCEV,112,板簡,1333,20231123,1",112,傷害,0,55572,127000,0,0.0,408642,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.925452750780426,11.751950239425476,0.0,11.918397239722838
"PCEV,112,板簡,1359,20231221,1",112,重傷,0,309899,3697263,0,0.0,3532966,500000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.64400494377584,15.123103644619993,0.0,13.122365377402328
"PCEV,112,板簡,1394,20250620,1",112,重傷,0,0,4155833,1681744,0.0,3276433,1000000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,15.240023688151377,14.33534250278993,13.815511557963774
"PCEV,112,板簡,1474,20251205,3",112,重傷,0,3268322,561000,7063348,30.0,2818351,300000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.999787567287258,13.237477967034438,15.770429859601284,12.611541086966115
"PCEV,112,板簡,147,20240123,1",112,傷害,0,20277,60000,1306947,0.0,0,700000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.917291833512525,11.002116507732017,14.083205206045948,13.45883704259595
"PCEV,112,板簡,148,20230323,1",112,傷害,0,0,0,15710,0.0,34540,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,9.662116382947598,10.819798284210286
"PCEV,112,板簡,1504,20231215,1",112,傷害,0,418004,153600,0,0.0,328802,110000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.943248673157841,11.942113610091182,0.0,11.608244735642321
"PCEV,112,板簡,1541,20240807,1",112,傷害,0,317030,0,650640,0.0,1804094,400000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.66675483987622,0.0,13.385713309787711,12.899222326086994
"PCEV,112,板簡,1561,20231124,1",112,死亡,0,0,0,0,0.0,0,4200000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,15.250595321348806
"PCEV,112,板簡,1595,20231227,1",112,傷害,0,40168,170400,0,0.0,452783,452783,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.600850832843811,12.045909761904733,0.0,13.023170469557744
"PCEV,112,板簡,1596,20231124,1",112,傷害,0,50240,0,31200,0.0,50240,40000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.824586705402588,0.0,10.348205424565993,10.596659732783579
"PCEV,112,板簡,1597,20231207,1",112,傷害,0,10710,0,72000,0.0,120982,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.27902652976463,0.0,11.184435286790631,10.819798284210286
"PCEV,112,板簡,1599,20231024,1",112,傷害,0,65750,0,0,0.0,0,130000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.093630159049829,0.0,0.0,11.775297421715827
"PCEV,112,板簡,1612,20231124,1",112,傷害,0,320000,0,100000,0.0,140000,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.676079399771027,0.0,11.51293546492023,11.289794413577894
"PCEV,112,板簡,1693,20240206,1",112,重傷,0,18478,6000,227250,0.0,0,660000,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.824390231177425,8.699681400989514,12.333810412470088,13.399996629152975
"PCEV,112,板簡,1749,20231208,2",112,傷害,1,121916,100800,393058,0.0,718767,470000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.71109576431852,11.520903555205116,12.881715006809896,13.060490101343552
"PCEV,112,板簡,1756,20240229,1",112,重傷,0,396169,2200,802745,0.0,1546041,300000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.889598691046064,7.696667081526462,13.595793629067966,12.611541086966115
"PCEV,112,板簡,1768,20240109,1",112,傷害,0,206622,0,50082,0.0,0,350000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.23865115570564,0.0,10.821436908133153,12.765691290604371
"PCEV,112,板簡,1927,20240531,2",112,傷害,0,37200,0,104450,0.0,291278,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.524090921620362,0.0,11.556473340897714,11.918397239722838
"PCEV,112,板簡,2002,20231020,1",112,傷害,0,42154,4400,0,0.0,0,350000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.649108580356776,8.38958706681109,0.0,12.765691290604371
"PCEV,112,板簡,2074,20231212,1",112,傷害,0,1070,0,58406,0.0,0,50000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.976348070447749,0.0,10.97519102464702,10.819798284210286
"PCEV,112,板簡,2088,20240524,1",112,傷害,0,350,10000,45450,0.0,166954,15000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.860786223465865,9.210440366976517,10.7243901015638,9.61587214452889
"PCEV,112,板簡,2102,20240312,1",112,死亡,0,0,0,0,0.0,0,4500000,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,15.319588176962746
"PCEV,112,板簡,2148,20231206,2",112,傷害,0,300,0,0,0.0,10300,160000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.707110264748875,0.0,0.0,11.982935344196433
"PCEV,112,板簡,2161,20231031,1",112,傷害,0,0,0,186560,0.0,143280,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,12.13651354233573,11.51293546492023
"PCEV,112,板簡,2169,20240103,1",112,傷害,0,0,0,0,0.0,117992,130000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.775297421715827
"PCEV,112,板簡,2173,20231103,1",112,傷害,0,26110,24000,243333,0.0,456213,120000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.170111960461874,10.085850775128717,12.402190264178738,11.695255355062795
"PCEV,112,板簡,2227,20240510,2",112,傷害,0,14000,0,1261235,0.0,2233468,350000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.546884034617925,0.0,14.047602750489242,12.765691290604371
"PCEV,112,板簡,2233,20231208,1",112,傷害,0,6010,0,0,0.0,1000,2000000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.701346403039162,0.0,0.0,14.508658238524095
"PCEV,112,板簡,2244,20240105,1",112,傷害,0,18344,0,34375,0.0,22282,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.817112336789382,0.0,10.44511392545483,11.51293546492023
"PCEV,112,板簡,2245,20240229,1",112,傷害,0,51974,80000,34375,0.0,52491,400000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.858518112726214,11.289794413577894,10.44511392545483,12.899222326086994
"PCEV,112,板簡,2253,20240628,3",112,死亡,0,50526,0,0,0.0,951549,1500000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.830263125852557,0.0,0.0,14.220976332738882
"PCEV,112,板簡,2259,20240130,1",112,傷害,0,0,0,0,0.0,140748,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.51293546492023
"PCEV,112,板簡,2434,20240321,1",112,傷害,0,283590,0,2075,0.0,505665,505665,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.55528833829875,0.0,7.638198244285779,13.133631651270129
"PCEV,112,板簡,2470,20240425,1",112,傷害,0,124730,0,0,0.0,194188,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.733914697405021,0.0,0.0,11.51293546492023
"PCEV,112,板簡,2476,20250624,1",112,傷害,0,3132606,0,0,0.0,0,600000,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.95737612318974,0.0,0.0,13.304686600863562
"PCEV,112,板簡,2545,20231226,1",112,傷害,0,59585,0,0,0.0,0,340715,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.995175926131413,0.0,0.0,12.738804564683148
"PCEV,112,板簡,2577,20250123,2",112,傷害,0,306226,0,899641,0.0,1269529,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12.632081935979958,0.0,13.709752185394104,11.289794413577894
"PCEV,112,板簡,2668,20240112,1",112,傷害,0,0,0,25250,0.0,45040,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,10.136621037879685,10.819798284210286
"PCEV,112,板簡,2670,20250123,2",112,傷害,0,528501,0,468147,0.0,883855,50000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.177801868580444,0.0,13.05653976422291,10.819798284210286
"PCEV,112,板簡,2697,20241101,1",112,傷害,0,0,202241,11900,0.0,0,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,12.217220279132238,9.38437770918244,11.51293546492023
